timestamp	Oahu_AES	Oahu_Airport_DSG	Oahu_Battery_Bulk	Oahu_Battery_Conting	Oahu_Battery_Reg	Oahu_CC_152	Oahu_CIP_CT	Oahu_CentralTrackingPV_PV_01	Oahu_CentralTrackingPV_PV_02	Oahu_CentralTrackingPV_PV_03	Oahu_CentralTrackingPV_PV_04	Oahu_CentralTrackingPV_PV_05	Oahu_CentralTrackingPV_PV_06	Oahu_CentralTrackingPV_PV_07	Oahu_CentralTrackingPV_PV_08	Oahu_CentralTrackingPV_PV_09	Oahu_CentralTrackingPV_PV_10	Oahu_CentralTrackingPV_PV_11	Oahu_CentralTrackingPV_PV_12	Oahu_CentralTrackingPV_PV_13	Oahu_CentralTrackingPV_PV_14	Oahu_CentralTrackingPV_PV_15	Oahu_CentralTrackingPV_PV_16	Oahu_CentralTrackingPV_PV_17	Oahu_CentralTrackingPV_PV_18	Oahu_FlatDistPV_Oahu_FlatDistPV_0	Oahu_FlatDistPV_Oahu_FlatDistPV_1	Oahu_FlatDistPV_Oahu_FlatDistPV_2	Oahu_FlatDistPV_Oahu_FlatDistPV_3	Oahu_H-Power	Oahu_Honolulu_8	Oahu_Honolulu_9	Oahu_IC_Barge	Oahu_IC_MCBH	Oahu_IC_Schofield	Oahu_Kahe_1	Oahu_Kahe_2	Oahu_Kahe_3	Oahu_Kahe_4	Oahu_Kahe_5	Oahu_Kahe_6	Oahu_Kalaeloa_CC1	Oahu_Kalaeloa_CC2	Oahu_Kalaeloa_CC3	Oahu_Nuclear	Oahu_OffshoreWind_OffWind	Oahu_OnshoreWind_OnWind_101	Oahu_OnshoreWind_OnWind_102	Oahu_OnshoreWind_OnWind_103	Oahu_OnshoreWind_OnWind_104	Oahu_OnshoreWind_OnWind_105	Oahu_OnshoreWind_OnWind_106	Oahu_OnshoreWind_OnWind_107	Oahu_OnshoreWind_OnWind_201	Oahu_OnshoreWind_OnWind_202	Oahu_OnshoreWind_OnWind_203	Oahu_OnshoreWind_OnWind_204	Oahu_OnshoreWind_OnWind_205	Oahu_OnshoreWind_OnWind_206	Oahu_OnshoreWind_OnWind_207	Oahu_OnshoreWind_OnWind_208	Oahu_OnshoreWind_OnWind_209	Oahu_OnshoreWind_OnWind_301	Oahu_OnshoreWind_OnWind_302	Oahu_OnshoreWind_OnWind_303	Oahu_OnshoreWind_OnWind_304	Oahu_OnshoreWind_OnWind_305	Oahu_OnshoreWind_OnWind_306	Oahu_OnshoreWind_OnWind_307	Oahu_OnshoreWind_OnWind_308	Oahu_OnshoreWind_OnWind_309	Oahu_OnshoreWind_OnWind_401	Oahu_OnshoreWind_OnWind_402	Oahu_OnshoreWind_OnWind_403	Oahu_OnshoreWind_OnWind_404	Oahu_OnshoreWind_OnWind_405	Oahu_OnshoreWind_OnWind_406	Oahu_OnshoreWind_OnWind_407	Oahu_OnshoreWind_OnWind_408	Oahu_OnshoreWind_OnWind_409	Oahu_OnshoreWind_OnWind_410	Oahu_OnshoreWind_OnWind_501	Oahu_OnshoreWind_OnWind_502	Oahu_OnshoreWind_OnWind_503	Oahu_OnshoreWind_OnWind_504	Oahu_OnshoreWind_OnWind_505	Oahu_OnshoreWind_OnWind_506	Oahu_OnshoreWind_OnWind_507	Oahu_OnshoreWind_OnWind_508	Oahu_OnshoreWind_OnWind_509	Oahu_OnshoreWind_OnWind_Kahuku	Oahu_OnshoreWind_OnWind_Kawailoa	Oahu_SlopedDistPV_Oahu_SlopedDistPV_0	Oahu_SlopedDistPV_Oahu_SlopedDistPV_1	Oahu_SlopedDistPV_Oahu_SlopedDistPV_10	Oahu_SlopedDistPV_Oahu_SlopedDistPV_11	Oahu_SlopedDistPV_Oahu_SlopedDistPV_12	Oahu_SlopedDistPV_Oahu_SlopedDistPV_13	Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	Oahu_SlopedDistPV_Oahu_SlopedDistPV_15	Oahu_SlopedDistPV_Oahu_SlopedDistPV_2	Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	Oahu_SlopedDistPV_Oahu_SlopedDistPV_4	Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	Oahu_SlopedDistPV_Oahu_SlopedDistPV_7	Oahu_SlopedDistPV_Oahu_SlopedDistPV_8	Oahu_SlopedDistPV_Oahu_SlopedDistPV_9	Oahu_Waiau_10	Oahu_Waiau_6	Oahu_Waiau_7	Oahu_Waiau_8	Oahu_Waiau_9
2025-05-01-08:00	0	0	0	0	0	150.586	0	12.4207	0	0	137.725	21.7488	0	32.9572	0	0	0	8.77614	0	0	0	0	0	0	0	25.5567	0	8.56838	31.0188	42.8	0	0	0	0	16.3999	0	0	0	0	94.5	54.5932	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4433	27.1923	0	22.7497	17.6896	0	24.9242	0	10.208	0	0	3.08422	0	5.75595	10.8015	0	0	0	5.9	0	0	0	5.9
2025-05-01-10:00	0	0	0	0	0	150.586	0	20.6133	0	0	131.301	25.825	0	35.7687	0	0	0	46.2879	0	0	0	0	0	0	0	52.4724	0	20.2572	55.315	42.8	0	0	0	0	16.3999	0	0	0	0	90.0905	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4131	20.9833	0	34.5259	29.829	0	33.524	0	30.4075	0	0	11.4679	0	13.4914	22.6461	0	0	0	5.9	0	0	0	5.9
2025-05-01-12:00	0	0	0	0	0	150.586	0	26.5885	0	0	128.164	25.8807	0	41.4953	0	0	0	45.0512	0	0	0	0	0	0	0	61.899	0	25.3722	59.536	42.8	0	0	0	0	16.3999	0	0	0	0	90.0905	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	24.2612	0	35.2251	28.5493	0	34.0049	0	42.3636	0	0	16.0976	0	16.192	27.413	0	0	0	5.9	0	0	0	5.9
2025-05-01-14:00	0	0	0	0	0	150.586	0	27.6	0	0	149.102	34.1891	0	56.8534	0	0	0	49	0	0	0	0	0	0	0	53.4648	0	21.9812	46.1829	42.8	0	0	0	0	16.3999	0	0	0	0	90.0905	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9902	32.4252	0	25.5349	19.1541	0	23.7057	0	40.5883	0	0	15.3614	0	13.5624	23.8731	0	0	0	5.9	0	0	0	5.9
2025-05-01-16:00	0	0	0	0	0	150.586	0	24.6984	0	0	136.54	30.9318	0	50.5974	0	0	0	39.1156	0	0	0	0	0	0	0	33.2686	0	15.1969	21.7012	42.8	0	0	0	0	16.3999	0	0	0	0	94.4508	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9503	46.5397	0	9.46084	5.72759	0	7.73821	0	33.508	0	0	13.0797	0	8.94655	14.3337	0	0	0	5.9	0	0	0	5.9
2025-05-01-18:00	0	8	0	0	0	150.586	45	7.01366	0	0	36.743	8.04338	0	13.5794	0	0	0	11.9429	0	0	0	0	0	0	0	2.78725	0	1.56066	1.52996	42.8	0	0	0	0	16.3999	0	0	0	0	134.3	118.894	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9904	48.7332	0	0.898244	0.72187	0	1.00446	0	6.29533	0	0	2.73439	0	0.82334	1.26392	0	0	0	27.9	0	0	0	17.7
2025-05-01-20:00	0	0	0	0	0	150.586	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	16.3999	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8873	47.9843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	35.3245
2025-05-01-22:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	10.9333	0	0	0	0	134.3	128.17	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.3316	40.9278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.9	0	0	0	17.7
2025-05-17-00:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	27.9435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68242	16.4888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-05-17-02:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.79214	10.968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-05-17-04:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	18.0964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1743	8.6684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-05-17-06:00	67	0	0	0	0	150.586	0	9.66155	0	0	50.8232	11.0888	0	21.0673	0	0	0	16.7822	0	0	0	0	0	0	0	2.11895	0	1.11755	5.48434	42.8	0	0	0	0	2.73331	0	0	0	0	126.857	74.1	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.89617	16.6269	0	4.48248	5.95508	0	9.20306	0	1.77231	0	0	0.571487	0	0.554964	1.36229	0	0	0	0	0	0	0	0
2025-05-17-08:00	67	0	0	0	0	150.586	0	25.6088	0	0	138.151	31.3081	0	55.8965	0	0	0	45.0773	0	0	0	0	0	0	0	24.3792	0	12.5018	38.4155	42.8	0	0	0	0	0	0	0	0	0	94.5	54.0927	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92947	2.91632	0	24.3471	22.4156	0	32.956	0	10.9203	0	0	3.33923	0	6.06239	14.5536	0	0	0	0	0	0	0	0
2025-05-17-10:00	67	0	0	0	0	150.586	0	21.4032	0	0	150.135	24.5412	0	51.1846	0	0	0	38.1161	0	0	0	0	0	0	0	45.7677	0	24.4462	53.9898	42.8	0	0	0	0	2.73331	0	0	0	0	94.5	56.0775	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35243	5.5353	0	32.48	25.6919	0	39.689	0	33.784	0	0	10.3382	0	11.379	26.5878	0	0	0	0	0	0	0	0
2025-05-17-12:00	67	0	0	0	0	150.586	0	22.3341	0	0	121.678	29.5323	0	60.7	0	0	0	49	0	0	0	0	0	0	0	50.3598	0	28.1355	53.7893	42.8	0	0	0	0	0	0	0	0	0	88.5322	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.14954	6.03898	0	31.1119	20.5022	0	37.9321	0	44.1322	0	0	13.183	0	11.9868	30.2538	0	0	0	0	0	0	0	0
2025-05-17-14:00	67	0	0	0	0	150.586	0	18.1726	0	0	107.391	34.1891	0	60.6828	0	0	0	49	0	0	0	0	0	0	0	39.9663	0	23.4375	38.3185	42.8	0	0	0	0	0	0	0	0	0	84.1402	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03718	11.8812	0	21.7809	12.3112	0	26.0843	0	42.0722	0	0	11.663	0	9.44883	23.8968	0	0	0	0	0	0	0	0
2025-05-17-16:00	67	0	0	0	0	150.586	0	11.9939	0	0	63.1072	30.7095	0	40.026	0	0	0	44.2994	0	0	0	0	0	0	0	19.7574	0	14.8644	17.8918	42.8	0	0	0	0	0	0	0	0	0	92.354	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07178	9.18328	0	8.42449	5.9215	0	8.164	0	31.2613	0	0	6.09597	0	4.48042	14.5663	0	0	0	0	0	0	0	0
2025-05-17-18:00	67	0	0	0	0	150.586	0	9.22469	0	0	46.7049	10.0479	0	19.1689	0	0	0	15.5659	0	0	0	0	0	0	0	3.23867	0	1.86391	1.96799	42.8	0	0	0	0	13.6666	0	0	0	0	134.3	120.669	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33817	22.9524	0	1.1621	0.925106	0	1.30034	0	7.36003	0	0	3.1148	0	0.945757	1.5076	0	0	0	27.9	0	0	0	0
2025-05-17-20:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	38.8849	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45325	22.5028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	0
2025-05-17-22:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	25.446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03126	6.49899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-09-00:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	27.9435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.691	17.0114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-09-02:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	8.19994	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3329	17.8213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-09-04:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	27.0577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4811	10.9342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-09-06:00	67	0	0	0	0	150.586	0	9.60704	0	0	52.228	11.7143	0	6.1202	0	0	0	17.1152	0	0	0	0	0	0	0	1.40216	0	0.754466	4.35394	42.8	0	0	0	0	16.3999	0	0	0	0	134.3	103.955	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.845	14.7275	0	3.97092	6.17201	0	9.71085	0	1.23351	0	0	0.392043	0	0.383159	0.980226	0	0	0	0	0	0	0	0
2025-07-09-08:00	67	0	0	0	0	150.586	0	16.1234	0	0	138.428	31.3802	0	54.8677	0	0	0	44.9362	0	0	0	0	0	0	0	21.8039	0	10.7175	35.4604	42.8	0	0	0	0	16.3999	0	0	0	0	97.0396	74.1	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2829	29.2888	0	23.3184	21.9475	0	31.8948	0	8.812	0	0	2.77835	0	5.27768	12.3727	0	0	0	0	0	0	0	0
2025-07-09-10:00	67	0	0	0	0	150.586	0	26.2224	0	0	150.135	34.1891	0	49.3736	0	0	0	43.0024	0	0	0	0	0	0	0	41.8162	0	23.4827	51.9889	42.8	0	0	0	0	10.9333	0	0	0	0	94.5	60.7771	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.2818	27.0448	0	30.6317	25.0703	0	38.8607	0	31.2508	0	0	9.75741	0	10.7542	24.9464	0	0	0	0	0	0	0	0
2025-07-09-12:00	67	0	0	0	0	150.586	0	19.181	0	0	150.135	34.1891	0	60.7	0	0	0	47.9968	0	0	0	0	0	0	0	43.3195	0	26.6172	49.7265	42.8	0	0	0	0	16.3999	0	0	0	0	94.5	71.5905	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4634	26.0352	0	27.7212	17.3503	0	37.8389	0	46.2012	0	0	8.53972	0	7.92852	31.0352	0	0	0	0	0	0	0	0
2025-07-09-14:00	67	0	0	0	0	150.586	0	19.2315	0	0	150.135	34.1891	0	56.3654	0	0	0	33.3993	0	0	0	0	0	0	0	30.771	0	19.9907	32.8749	42.8	0	0	0	0	2.73331	0	0	0	0	85.0571	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3847	22.2123	0	18.0223	9.42761	0	24.3704	0	40.4496	0	0	5.69109	0	5.39927	21.9202	0	0	0	0	0	0	0	0
2025-07-09-16:00	67	0	0	0	0	150.586	0	11.5087	0	0	141.731	32.1305	0	46.6824	0	0	0	28.2927	0	0	0	0	0	0	0	21.9674	0	15.9842	19.2132	42.8	0	0	0	0	8.19994	0	0	0	0	94.5	56.8558	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9283	22.8291	0	9.50526	6.7086	0	9.63215	0	37.0552	0	0	5.13691	0	4.5936	15.1996	0	0	0	0	0	0	0	0
2025-07-09-18:00	67	0	0	0	0	150.586	0	11.4139	0	0	69.1781	15.4434	0	26.2161	0	0	0	22.7009	0	0	0	0	0	0	0	4.0707	0	2.3022	2.39964	42.8	0	0	0	0	8.19994	0	0	0	0	134.3	116.047	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6993	26.68	0	1.37683	1.16781	0	1.45618	0	11.3412	0	0	2.30273	0	0.875482	1.95325	0	0	0	0	0	0	0	17.7
2025-07-09-20:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	7.79098	0	0	0	0	134.3	134.4	90	90	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.6426	26.6056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9	0	0	0	52.9
2025-07-09-22:00	67	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	134.3	134.4	90	90	27.9435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.4145	21.5691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-21-00:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	16.3999	0	0	0	0	134.3	134.4	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.8117	55.4687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.9	0	0	0	22.2836
2025-07-21-02:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	16.3999	0	0	0	0	134.3	113.75	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8014	49.4048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.9338	0	0	0	0
2025-07-21-04:00	0	0	0	0	0	150.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.8	0	0	0	0	16.3999	0	0	0	0	134.3	134.4	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.9834	54.643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.9	0	0	0	22.2836
2025-07-21-06:00	0	0	0	0	0	150.586	0	8.08727	0	0	46.3042	10.4212	0	16.2878	0	0	0	15.2905	0	0	0	0	0	0	0	1.19323	0	0.542328	3.36706	42.8	0	0	0	0	16.3999	0	0	0	0	130.785	74.1	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.1148	45.6356	0	3.39004	5.43731	0	6.58266	0	0.926625	0	0	0.333519	0	0.326379	0.628884	0	0	0	16.9	0	0	0	5.9
2025-07-21-08:00	0	0	0	0	0	150.586	0	11.4448	0	0	80.031	31.1822	0	28.1805	0	0	0	39.4759	0	0	0	0	0	0	0	20.9881	0	8.31304	27.8013	42.8	0	0	0	0	16.3999	0	0	0	0	93.7791	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.1938	60.2019	0	19.549	18.1678	0	20.9896	0	9.71562	0	0	3.23522	0	5.1582	9.47805	0	0	0	5.9	0	0	0	5.9
2025-07-21-10:00	0	0	0	0	0	150.586	0	13.835	0	0	127.87	21.5807	0	41.116	0	0	0	34.7157	0	0	0	0	0	0	0	43.4376	0	18.8806	46.1647	42.8	0	0	0	0	16.3999	0	0	0	0	90.0905	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.1111	40.7392	0	29.2529	23.7184	0	31.8833	0	28.5814	0	0	9.96162	0	10.9105	20.6501	0	0	0	5.9	0	0	0	5.9
2025-07-21-12:00	0	0	0	0	0	150.586	0	27.1487	0	0	150.135	18.4578	0	42.4379	0	0	0	33.6273	0	0	0	0	0	0	0	44.3268	0	24.6824	48.9622	42.8	0	0	0	0	16.3999	0	0	0	0	90.0905	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.7079	36.9232	0	28.002	21.7578	0	32.4264	0	38.06	0	0	12.0451	0	11.6847	25.8859	0	0	0	5.9	0	0	0	5.9
2025-07-21-14:00	0	0	0	0	0	150.586	45	26.0411	0	0	106.298	34.1891	0	37.9269	0	0	0	44.1693	0	0	0	0	0	0	0	43.4328	0	24.0637	43.4055	42.8	0	0	0	0	16.3999	0	0	0	0	126.99	74.1	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5118	29.5747	0	23.4814	17.3402	0	26.2188	0	42.8562	0	0	11.969	0	10.8916	24.9439	0	0	0	16.9	0	0	0	5.9
2025-07-21-16:00	0	0	0	0	0	150.586	0	23.9799	0	0	78.8342	13.3437	0	49.4264	0	0	0	20.486	0	0	0	0	0	0	0	24.9915	0	14.0181	21.9326	42.8	0	0	0	0	16.3999	0	0	0	0	90.0905	54	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.62846	29.6126	0	10.9336	8.18411	0	11.4111	0	26.5306	0	0	8.60846	0	6.73651	13.821	0	0	0	5.9	0	0	0	5.9
